"store_id","store_name","si_name","si_size","git_size","unit_count","si_id","git_id","store_item_active","si_instock","si_image","git_image","price","si_upc","git_upc"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Lays Chile Limon","1 ct","2.625 oz",NULL,"b2d2ac35-e272-4194-9e90-8a0edc3780b6","f07852c1-8a3f-40cc-9987-db4049fc9d01",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/2f9ff93e-dc8a-4b33-9f64-e8581d2a313a.webp}","2.49",NULL,"28400323901"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Met Rx 100 Pnutbtr Crml","1 ct","3.52 oz",NULL,"f2567ebf-53b4-45d9-9594-ee4cac0e80c9","bbd8fe28-dd9b-42e0-95b7-622a94554a77",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/4bac4dd7-f4f2-40c3-9629-a7b4c64fd913.webp}","4.49",NULL,"786560000642"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Monster Ultra Paradise 16oz","16 oz","16 oz can",NULL,"c722d1c7-e135-4f23-9799-a3711ae624ad","b8561b34-cee0-42a6-b377-2bffd1b0c2e7",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/f687124c-80a8-454a-89b3-fd05eac0e7c8/Energy-Drinks-Electrolytes/d324ff14-e5e0-4b26-8c43-daded17f1ce0.webp}","3.29",NULL,"70847033080"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Mucinex Dm 6ct","1 ct","6 ct",NULL,"650be33c-7b8f-44ad-818e-f5bbc72d67cf","00c0d7a6-3e41-488c-b32e-836df7e2ff52",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Medicine/4a817bea-0130-4f65-bd5f-4f79f714f651.webp}","10.99",NULL,"363824056364"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","New Belgium Fat Tire 6 Pack","12 oz","6 Pack - 12 oz bottles",NULL,"37410dc4-ab8e-4673-ba03-5d9bfc7a144e","885ab135-c8a2-4f19-aba5-6080d380a629",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/72095a53-36fd-443a-9000-572213fed4c8/Beer/1404b7c0-9621-469d-b83d-231c7ce9ee43.webp}","12.99",NULL,"754527000226"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Ready Pac Ceasar Salad","1 ct","6.25 oz",NULL,"f7042f8d-0656-438f-8bcc-57eaec7aaacc","114cb34e-0e3f-4f08-a391-1338e38990f4",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Quick-Meals/93cb72d3-81e1-4030-ad3d-56ae98bbbb2f.webp}","4.69",NULL,"77745291864"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Rockstar Strawbry Boom 16oz","16 oz","16 oz can",NULL,"8aa8bd68-ca7b-4bf9-a44d-e74050b9a861","72db8931-5daa-4e46-a5f2-caac9d5d8b23",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/9219850a-a4da-4b11-95cd-7300f1b6c5dd/Energy-Drinks-Electrolytes/fa154a41-fb05-42f4-a365-e6bf38500ddc.webp}","3.19",NULL,"818094005890"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Rolling Rock 18 Pack","12 oz","18 Pack - 12 oz cans",NULL,"3277b993-8a3c-490e-b02f-227409704b33","2d708889-cd3e-4e69-8091-943bf1498251",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/72095a53-36fd-443a-9000-572213fed4c8/Beer/0e113550-6c79-402d-bba9-8f005f9d11cb.webp}","14.49",NULL,"71439344188"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Simply Spiked Pch 24oz","24 oz","24 oz can",NULL,"2900f664-f195-4936-a416-4b3a26e01f50","a02979f7-01d3-4534-bd57-40941cbc7c9d",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/f687124c-80a8-454a-89b3-fd05eac0e7c8/Beer/fa1fad68-6363-43d3-8fcc-a7cffd32797e.webp}","4.49",NULL,"810078780977"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Skippy Pnut Btr Sqz Pk","6 oz","6 oz",NULL,"0a19dcdd-5a73-4d7e-8c11-dc4bbb80c467","9babeae1-85cd-4291-910c-c687649e8a9e",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Grocery/5024e302-0753-4f52-aaaa-c477fb9a69fe.webp}","3.59",NULL,"37600880879"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Snapple Strawberry Kiwi","32 oz","32 oz bottle",NULL,"207ae03d-1045-4b31-88b0-b379dab9cac6","616f53f2-784a-4196-8acf-2c4b1c2c2392",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/075b1345-4d48-4762-a125-73ba7670bf9a/Juice-and-Tea/386eca8a-a851-4748-82d7-c163365c7866.webp}","2.79",NULL,"76183323632"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Snickers White Kg King Size","1 ct","2.84 oz",NULL,"ccc37b05-81d2-4369-b18e-0813ae2b72db","0f388979-ea65-4287-bbef-4c4860a849b4",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Candy/0850d9d2-941c-4027-9dc8-d50bdbc3cad7.webp}","2.99",NULL,"40000560494"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Sour Patch Kids Strwbry 12oz","12 oz","12 oz",NULL,"891ff8a4-c27b-4ae6-b598-3387636905ad","ec81433b-e9f6-4942-ad41-e49eb0ae0640",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Candy/e01f6f98-7c25-4c05-9be9-1eb304bb25f4.webp}","6.49",NULL,"70462008227"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Sour Punch Bites Mxd Flvrs 5oz","5 oz","5 oz",NULL,"190c66d4-34d6-4ba5-919c-dd7274d87005","d5e474ac-6830-45d2-ba4e-cb9d821b779b",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Candy/27ba3f95-5d4b-428d-b270-43e669bc66d7.webp}","2.49",NULL,"41364087344"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Sour Punch F Faves Bites 9oz Sup","9 oz","9 oz",NULL,"91113060-3a0f-4597-8719-014e09b74efc","de57e877-645d-44c4-a89f-ec60f9b343c7",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Candy/2e02d3c5-b8e2-4572-aa3b-356c5db3482e.webp}","4.29",NULL,"41364180021"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Sour Punch Rad Reds 9oz Sup","9 oz","9 oz",NULL,"fd319157-134f-403f-98cb-671a6e8bee80","d27e93a3-fefd-43a9-b6ac-92396300341e",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Candy/1431ad26-f77f-4d5c-8bed-90e49fb0b282.webp}","4.79",NULL,"41364087078"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Sundia Perfect Peach Cup","1 ct","7 oz cup",NULL,"a5da73d2-fe1f-4e26-a439-7f9922898c78","f58d32ad-615d-447e-bad5-2a2a92e91791",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Grocery/d09c5570-5385-4f9c-8194-01292020c35d.webp}","2.49",NULL,"810051010503"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Tums Chew Bites Berry Pg","1 ct","2 ct",NULL,"342d1094-98a3-4148-b32d-d467aa7fa6dd","cbf8c964-480a-471d-9f7c-99c66842057f",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Health/af554635-fb0f-4afe-b447-ea472848061f.webp}","4.19",NULL,"94187081204"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Twizzler Strawberry Twist King Size","1 ct","5 oz",NULL,"fef01eb1-0539-47c3-9e2e-b3f99cae820b","f1923903-cef6-44a6-b182-51e57bcf9070",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/564d686d-3e71-455d-acc4-1556ec4dbb7b/Candy/effd4e4a-cae0-4dd8-b1f2-473d0dba240a.webp}","2.99",NULL,"34000531042"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Vacadillos Chile Lime Jerky 2oz","2 oz","2 oz",NULL,"42ae8d7a-01b4-46fa-9deb-03d0899620b9","12a57553-afa1-4fbf-b9ab-6b2f5bbc7144",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/12728017-1d3b-4e31-a7eb-cf6ab4647e82.webp}","7.79",NULL,"850015656569"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Van Holten Tapatio Pickle","1 ct","1 count",NULL,"97f15142-0f28-4645-b26e-f1bb7877d11c","cb174688-c597-4d32-9411-7d9c496c7d4f",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Grocery/8f3b9e82-6929-480e-af0e-c1e51a434783.webp}","1.89",NULL,"38200000162"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Warheads Double Drops","1 oz","1.1 oz",NULL,"c7da0915-4463-4bb9-9cfb-49dedae76fa0","a0fe4a2e-c76a-4943-b628-e0e469b54976",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Candy/394d7e43-5957-4053-9e89-3457613e8c51.webp}","2.79",NULL,"32134228005"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Werner Wrapped Pepperoni Stick",".8 oz",NULL,NULL,"5cc9aec6-f132-497d-8239-59989fd58281","97773095-f615-4faa-b409-ebb4e5513757",True,True,NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/resized/d7dbd98d4b75ab8d20dd6bc562d9e84f.png}","1.89",NULL,"709972770446"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","White Claw 12pk Can Variety","12 oz","12 Pack - 12 oz cans",NULL,"78341fa6-a10f-4aea-8045-312562258eb7","a6364a4b-75bf-4499-829d-a4e25a4f64b8",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/f687124c-80a8-454a-89b3-fd05eac0e7c8/Seltzer/c430ed65-99a0-4991-82cc-38ebee12ee86.webp}","22.49",NULL,"635985548904"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","White Claw 6pk Lime Seltzer","12 oz","6 Pack - 12 oz cans",NULL,"5f8f9d64-0479-4c61-a9d6-15d3000123f5","171b9589-322e-44b8-8e21-148d363963be",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Seltzer/477b64b5-0800-48cd-8cb3-b6a043c1efe5.webp}","12.99",NULL,"635985025986"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","White Claw Mango 19 2oz  Can","24 oz","19.2 oz can",NULL,"3f9ad959-73ef-4dde-8ee7-90f22747970a","1a297fc2-f492-4d83-a9a4-a10319e2354a",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/9219850a-a4da-4b11-95cd-7300f1b6c5dd/Seltzer/8ef51ade-43cf-443d-aea5-9f748212080b.webp}","3.99",NULL,"635985802136"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","White Claw Rasp 6pk Can","12 oz","6 Pack - 12 oz cans",NULL,"363ded8f-7d02-4797-a141-d52a7d55e20d","2973557f-ba52-41dd-9d99-a8d937c26c48",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Seltzer/92ac4464-0db6-42c3-9664-b17de7a9ed79.webp}","12.99",NULL,"635985260660"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Windshield Wash Bitrix","1 ct","1 gal",NULL,"52207f86-d5da-4fdc-b021-576970afc567","85e68efa-e2d8-4373-87d3-93262116cc6c",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Automotive/207c646a-53e6-4966-b436-4c29e7165e80.webp}","4.49",NULL,"14717309578"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Zoa Tropical Pnch 12oz","12 oz","12 oz can",NULL,"254c00a6-9a8b-4ffe-9dd8-44a83a02a10c","e650d90e-4b8c-4e97-ae4e-f62b6c3cd631",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Energy-Drinks-Electrolytes/15c69ea4-9854-4448-8712-496a4b3aafda.webp}","2.79",NULL,"850021015435"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Gtrade Fit Blkbry Raspbry 28oz","28 oz","28 oz bottle",NULL,"c2ed7bef-775f-4594-8a92-776e0532e417","0c7831da-6982-4a14-ba06-4f01b4211317",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Energy-Drinks-Electrolytes/6ddc7fdc-1c05-4529-b3a2-8a28fe622763.webp}","3.49",NULL,"52000053036"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Gtrade Icy Chrg 28oz","28 oz","28 oz bottle",NULL,"077b952d-b675-4ec3-b414-607608b827cd","7982078d-b53f-4525-81ab-e5fdf91f8a23",True,True,NULL,"{https://go-upc.s3.amazonaws.com/images/44926307.jpeg}","3.19",NULL,"52000010282"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Jim Beam Cooler Blk Chry Lmnd 24oz","24 oz","24 oz",NULL,"f77c4999-a651-409c-b908-86d0951d5e7a","2ba1354b-bb87-41ed-885a-d688665b1165",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Alcohol/76222edb-db1f-43ea-9573-f69224a49667.webp}","3.99",NULL,"87692016007"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Colby Jack Cheese Bar 1.5oz","1 ct","1.5 oz",NULL,"4641d0be-a53b-4d2c-ae19-43e5871dc3b8","2799cc03-b448-456d-8a3e-95f32f961fbf",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/f0c9c0b6-97ba-48bd-ba0c-f45af3551eb2.webp}","1.49",NULL,"46100339411"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Jfs Chili Lime Pnts","1 ct",NULL,NULL,"10d77035-bf2e-46cf-9ee3-5caf889a3aa2","3c6c27f8-0485-4dc9-ad2c-2368c961844f",True,True,"{}","{""""}","6.89",NULL,"983642005483"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Gatorade Lmn Lime","20 oz","20 oz bottle",NULL,"a94e8ff8-c861-4266-9d4e-a61c2844f346","384c7efc-d465-477a-8f69-9d6df0cb7a85",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Energy-Drinks-Electrolytes/4c48dc35-ba66-4f52-9ffa-100e3cceb41b.webp}","2.59",NULL,"52000328684"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Starbucks Pink Drink 14oz","14 oz","14 oz bottle",NULL,"3b7df7fd-a5bf-4a5b-afad-23721f26804a","35bc14e3-9fd1-4f07-b6c2-d466c1d241f1",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Juice-and-Tea/1e91f41f-8f18-4bc9-96d8-c0618de3f542.webp}","4.19",NULL,"98100100096"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Nos Grape 16oz","16 oz","16 oz can",NULL,"04fb7ae9-814a-4982-9d9e-36b5483d8984","9b748888-8290-4caa-b4ca-b2c1fd3e0308",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/f687124c-80a8-454a-89b3-fd05eac0e7c8/Energy-Drinks-Electrolytes/343f2e67-065d-434e-b644-ca1b32339c80.webp}","3.29",NULL,"815154020091"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Jacksons Apple Danish","1 ct","5 oz",NULL,"68694163-5b76-466b-b3b3-e3846c98066c","b3c66e19-23e9-49f0-99f2-8a94dffa964b",True,True,"{https://lula-inventory-service-production.s3.amazonaws.com/images/a55f34d3-b6f4-4d97-941a-d3aece68d4d5/Snacks/68694163-5b76-466b-b3b3-e3846c98066c_1698060353018.webp}","{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/8091204d-f819-4de9-b623-390c82b10af9.webp}","2.79",NULL,"728498159405"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Jacksons Gummy Worms","5.25 oz","5.25 oz",NULL,"f25289aa-8435-4fc8-a996-c47c45bb0b3a","cf7f1c30-4bc0-484e-986b-fef593147214",True,True,"{https://lula-inventory-service-production.s3.amazonaws.com/images/a55f34d3-b6f4-4d97-941a-d3aece68d4d5/Candy/f25289aa-8435-4fc8-a996-c47c45bb0b3a_1698060387039.webp}","{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Candy/55e371d8-dba4-4263-9266-d7f2a2ddde1d.webp}","2.29",NULL,"983642004431"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Jacksons Pound Cake","1 ct","4 oz",NULL,"d51f21d3-2364-4bd7-b046-da16489de80a","cf36bc40-c736-4e14-a5e0-d61e0ea39f99",True,True,"{https://lula-inventory-service-production.s3.amazonaws.com/images/a55f34d3-b6f4-4d97-941a-d3aece68d4d5/Snacks/d51f21d3-2364-4bd7-b046-da16489de80a_1698060416652.webp}","{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/3e93c3e9-9bf4-46f8-8e25-5c218a3348fb.webp}","2.79",NULL,"728498145255"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Chateau Ste Michelle Iw Cabernet Sauvignon","750 ml","750 ml bottle",NULL,"496bed97-81ce-4636-bc25-577552e38df3","49145324-cbd7-4993-824f-87c607b3e7cc",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Wine/1d55475f-9194-4557-8cc3-fb9b19d564a1.webp}","23.49",NULL,"88586001864"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Fremont Sky Kraken 6pk Can","12 oz","6 Pack - 12 oz cans",NULL,"4382d51a-b157-4590-bbe7-91d36f7df925","2a7810ec-9b35-46bc-886b-cdd002e58be1",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Beer/bb892c62-fd32-4ce3-8b49-608c3c080fbf.webp}","12.99",NULL,"854537003788"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Pepsi Real Sugar","20 oz","20 oz bottle",NULL,"330fa5f0-f313-496f-a00a-637dc2f45f6b","35d55011-2927-447d-9fe8-f887452a83ac",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Soda/8c64a097-9d3e-45ca-85a7-f9718445a4fb.webp}","2.79",NULL,"12000030659"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Pepsi Wild Cherry 12 Pack","12 oz","12 Pack - 12 oz cans",NULL,"b6b0c56d-631f-48d3-be26-529f8c9fdeca","09e77094-39dd-4161-bb4d-ec5a2a67e136",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Soda/35afbeaf-fd5a-4762-83c9-622adb1786ea.webp}","8.99",NULL,"12000809996"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Tampax Pearl Super","1 ct","8 ct",NULL,"90de7d59-0adf-4559-9276-818ce69e7dfe","678340c6-ffbb-45e0-affb-4e3db367f137",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Personal-Care/c94c09c5-67ef-431c-95f3-18551937114a.webp}","4.99",NULL,"73010710528"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Grandmas Big Cky Choc Chip","1 ct","2.875 oz",NULL,"01fedcc8-45e1-47ca-8567-719b5e9119fd","2a478693-19ae-4f68-9094-a49a65fdc5c6",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/23b6602d-1bf6-475a-a681-c5381c851bdf.webp}","1.49",NULL,"28400259613"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Werner Jerky Sea Salt Cracked Pepper",".5 oz",NULL,NULL,"82349626-ad58-455a-9ade-68acee299327","03ce0aac-54e5-4464-8b5d-3b8ce65b13c4",True,True,NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/resized/e7745e65a4c4b3ec28d69b28ae1e465a.png}","1.89",NULL,"709972770484"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","B Diamond Wasabi Almonds","4 oz","4 oz",NULL,"0ead3b5f-7dc8-42dd-a439-539db98a4c9c","4d605726-31fb-41e3-80f3-fc9f7629748b",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/0f75b088-e2ae-4e4b-befc-fc1ad8737497.webp}","4.49",NULL,"41570099315"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Black Box Chardonnay","3 L","Black Box Chard Monterey 3L/6",NULL,"ba34656b-dc6b-46e9-a2b6-c7253180459b","5f794826-798d-4f50-b1a1-177da04f22d6",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Wine/82296bf3-53c0-4138-981d-78e51eacbfe4.webp}","22.99",NULL,"81434000040"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Deschutes Frsh Haze 6pk Can","12 oz",NULL,NULL,"7e1f4cca-31eb-494b-9b00-1f7a3676c58c","0f12ab1a-3e6a-42d5-b425-5456ab539609",True,True,NULL,"{""""}","11.99",NULL,"763176180043"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Glaceau Zero Squeezed","20 oz","16.9 oz bottle",NULL,"ef6ae734-f4a2-41d8-ae53-4f24980e294e","770e871a-f181-422e-b229-2b32dfc6f3a2",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Water/c8ee29b3-33ee-46cd-a476-45652f719117.webp}","2.39",NULL,"786162002938"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Hop Valley Kraken Stsh 6pk Cn","12 oz",NULL,NULL,"a0b4051c-0fed-4f29-bead-6fdf1de74009","de2d50d2-df5d-4dca-99d7-e6dfd43249a0",True,True,NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/437_missing_images_jacksons/w2612340kh_1.jpg}","12.99",NULL,"850015885396"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Hst Old Fash Mini Donut Bag","1 ct","10.5 oz bag",NULL,"dff460f4-d2b3-48dd-a737-4815b4b7bafe","70136b26-666c-4ec7-81c8-0fd413aa3390",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/3f363e23-120c-4bb5-bd1d-8b0eaa2e9472.webp}","5.99",NULL,"888109254650"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Spits Original","6 oz","6 oz",NULL,"25064982-88a1-4a98-be2f-79f774946015","36fc9e1d-f1fb-4b38-9a52-410e822f8b29",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/72095a53-36fd-443a-9000-572213fed4c8/Snacks/2126a38a-9ae9-41ed-a476-7c42aadb6083.webp}","2.39",NULL,"28400094061"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Hormel Chicken  Alfredo Cmplts","10 oz","10 oz",NULL,"cb803ec7-2652-4aff-868b-e4156edf0e77","27117b1f-897a-46b5-8664-5be8e65fb9ec",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Grocery/7b87540d-c40e-4524-a228-04c0b13c14fe.webp}","5.99",NULL,"37600349864"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Bar Hot Nut Chili Lime 3.17oz","3.17 oz","3.2 oz",NULL,"1a3f985b-ed8d-44b2-b89b-06074baeb8c2","82f1978a-78cb-448c-82eb-8a22b1d25d70",True,True,NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/resized/5c66e750528fb5e69f8f286891a40649.png}","2.79",NULL,"757528008932"
"a55f34d3-b6f4-4d97-941a-d3aece68d4d5","Jacksons Food Stores #615","Barefoot Pinot Grigio","750 ml","750 ml bottle",NULL,"17c67862-79e7-4d36-9b8b-8d907939071e","bfd5a999-575b-4b60-8476-ecd5239c1ed5",True,True,NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Wine/ad55822f-0685-4477-b501-f193fc0fab28.webp}","9.49",NULL,"85000014448"
